10:40:15.863 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
14:40:25.914 [nacos-grpc-client-executor-87] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [b2d921f8-877c-47f7-9273-9bdf4529cd5e] Ack server push request, request = NotifySubscriberRequest, requestId = 1
14:43:02.783 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
14:43:02.787 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
14:43:03.105 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
14:43:03.105 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@f7d40d1[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
14:43:03.105 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1688452824079_127.0.0.1_26793
14:43:03.105 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@1a9bdb71[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 132]
14:43:08.913 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
14:43:10.443 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 7031464b-08a2-4229-84ac-b37d22418b50_config-0
14:43:10.474 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 20 ms to scan 1 urls, producing 3 keys and 6 values 
14:43:10.493 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 4 keys and 9 values 
14:43:10.505 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 11 ms to scan 1 urls, producing 3 keys and 10 values 
14:43:10.582 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 76 ms to scan 209 urls, producing 0 keys and 0 values 
14:43:10.589 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 5 values 
14:43:10.598 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 7 values 
14:43:10.604 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 5 ms to scan 1 urls, producing 2 keys and 8 values 
14:43:10.672 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 66 ms to scan 209 urls, producing 0 keys and 0 values 
14:43:10.673 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:43:10.673 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1529303412
14:43:10.674 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$338/284123040
14:43:10.674 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:43:10.674 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:43:10.679 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:43:11.743 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688452991579_127.0.0.1_27047
14:43:11.745 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Notify connected event to listeners.
14:43:11.746 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:43:11.746 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7031464b-08a2-4229-84ac-b37d22418b50_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/2033254313
14:43:11.811 [main] INFO  c.h.g.CentreGatewayApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
14:43:16.066 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
14:43:17.717 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
14:43:17.955 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 9d650a99-1470-460d-99ed-19bdac729ab3_config-0
14:43:17.955 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:43:17.957 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1529303412
14:43:17.957 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$338/284123040
14:43:17.957 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:43:17.957 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:43:17.958 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:43:18.081 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688452997962_127.0.0.1_27055
14:43:18.082 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Notify connected event to listeners.
14:43:18.082 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:43:18.082 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9d650a99-1470-460d-99ed-19bdac729ab3_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/2033254313
14:43:18.099 [main] INFO  c.a.c.s.d.c.SentinelConverter - [convert,79] - converter can not convert rules because source is empty
14:43:18.150 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of c8b8e5bf-107a-43cb-bf8b-81b394a4032d
14:43:18.150 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] RpcClient init label, labels = {module=naming, source=sdk}
14:43:18.151 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
14:43:18.151 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:43:18.151 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:43:18.152 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:43:18.268 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688452998156_127.0.0.1_27056
14:43:18.268 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Notify connected event to listeners.
14:43:18.268 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:43:18.268 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/2033254313
14:43:18.893 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Receive server push request, request = NotifySubscriberRequest, requestId = 2
14:43:18.894 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Ack server push request, request = NotifySubscriberRequest, requestId = 2
14:43:20.986 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP centre-gateway 192.168.159.1:8080 register finished
14:43:21.000 [main] INFO  c.h.g.CentreGatewayApplication - [logStarted,61] - Started CentreGatewayApplication in 13.65 seconds (JVM running for 14.361)
14:43:21.003 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway.yml, group=DEFAULT_GROUP
14:43:21.003 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway, group=DEFAULT_GROUP
14:43:21.004 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway-dev.yml, group=DEFAULT_GROUP
14:43:21.500 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Receive server push request, request = NotifySubscriberRequest, requestId = 3
14:43:21.503 [nacos-grpc-client-executor-13] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c8b8e5bf-107a-43cb-bf8b-81b394a4032d] Ack server push request, request = NotifySubscriberRequest, requestId = 3
14:43:23.654 [RMI TCP Connection(2)-192.168.3.73] INFO  c.a.c.s.d.c.SentinelConverter - [convert,79] - converter can not convert rules because source is empty
14:48:14.314 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
14:48:14.321 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
14:48:14.653 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
14:48:14.654 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@3a56fd45[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
14:48:14.654 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1688452998156_127.0.0.1_27056
14:48:14.662 [nacos-grpc-client-executor-88] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1688452998156_127.0.0.1_27056]Ignore complete event,isRunning:false,isAbandon=false
14:48:14.673 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@23681913[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 89]
14:48:21.005 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
14:48:22.552 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0
14:48:22.583 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 19 ms to scan 1 urls, producing 3 keys and 6 values 
14:48:22.601 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 4 keys and 9 values 
14:48:22.615 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
14:48:22.693 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 76 ms to scan 209 urls, producing 0 keys and 0 values 
14:48:22.702 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
14:48:22.710 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 7 values 
14:48:22.717 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 5 ms to scan 1 urls, producing 2 keys and 8 values 
14:48:22.792 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 74 ms to scan 209 urls, producing 0 keys and 0 values 
14:48:22.793 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:48:22.793 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/609116570
14:48:22.794 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$338/1092822
14:48:22.794 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:48:22.794 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:48:22.799 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:48:23.874 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688453303712_127.0.0.1_29786
14:48:23.875 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Notify connected event to listeners.
14:48:23.876 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:48:23.878 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [9dafbd95-0f26-411c-93fb-4633ddf82a85_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/1049650037
14:48:23.926 [main] INFO  c.h.g.CentreGatewayApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
14:48:28.151 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
14:48:29.881 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
14:48:30.141 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0
14:48:30.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:48:30.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/609116570
14:48:30.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$338/1092822
14:48:30.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
14:48:30.141 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
14:48:30.142 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:48:30.251 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688453310145_127.0.0.1_29792
14:48:30.252 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:48:30.252 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Notify connected event to listeners.
14:48:30.252 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3e4ad208-1cc7-4867-859c-12bc873f08ec_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/1049650037
14:48:30.260 [main] INFO  c.a.c.s.d.c.SentinelConverter - [convert,79] - converter can not convert rules because source is empty
14:48:30.311 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 6464eaff-7512-4c49-8574-85ba5d3d75d6
14:48:30.311 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] RpcClient init label, labels = {module=naming, source=sdk}
14:48:30.312 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
14:48:30.312 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
14:48:30.313 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
14:48:30.313 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
14:48:30.423 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1688453310318_127.0.0.1_29793
14:48:30.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
14:48:30.424 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Notify connected event to listeners.
14:48:30.424 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$346/1049650037
14:48:30.975 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Receive server push request, request = NotifySubscriberRequest, requestId = 4
14:48:30.975 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Ack server push request, request = NotifySubscriberRequest, requestId = 4
14:48:33.140 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP centre-gateway 192.168.159.1:8080 register finished
14:48:33.158 [main] INFO  c.h.g.CentreGatewayApplication - [logStarted,61] - Started CentreGatewayApplication in 13.727 seconds (JVM running for 14.455)
14:48:33.162 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway.yml, group=DEFAULT_GROUP
14:48:33.164 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway, group=DEFAULT_GROUP
14:48:33.165 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=centre-gateway-dev.yml, group=DEFAULT_GROUP
14:48:33.678 [nacos-grpc-client-executor-10] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Receive server push request, request = NotifySubscriberRequest, requestId = 5
14:48:33.682 [nacos-grpc-client-executor-10] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [6464eaff-7512-4c49-8574-85ba5d3d75d6] Ack server push request, request = NotifySubscriberRequest, requestId = 5
14:48:35.999 [RMI TCP Connection(3)-192.168.3.73] INFO  c.a.c.s.d.c.SentinelConverter - [convert,79] - converter can not convert rules because source is empty
14:51:40.225 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
14:51:40.228 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
14:51:40.555 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
14:51:40.556 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@6b50feff[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
14:51:40.557 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1688453310318_127.0.0.1_29793
14:51:40.560 [nacos-grpc-client-executor-55] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1688453310318_127.0.0.1_29793]Ignore complete event,isRunning:false,isAbandon=false
14:51:40.562 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@608f8ed5[Running, pool size = 7, active threads = 0, queued tasks = 0, completed tasks = 56]
14:51:52.556 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
14:51:54.098 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of fcadfd6a-ae8c-441d-84b5-fbfc4d1d911d_config-0
14:51:54.128 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 19 ms to scan 1 urls, producing 3 keys and 6 values 
14:51:54.147 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 4 keys and 9 values 
14:51:54.161 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
14:51:54.236 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 74 ms to scan 209 urls, producing 0 keys and 0 values 
14:51:54.244 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 5 values 
14:51:54.253 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 1 keys and 7 values 
14:51:54.260 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 2 keys and 8 values 
14:51:54.328 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 66 ms to scan 209 urls, producing 0 keys and 0 values 
14:51:54.329 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fcadfd6a-ae8c-441d-84b5-fbfc4d1d911d_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
14:51:54.330 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [fcadfd6a-ae8c-441d-84b5-fbfc4d1d911d_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1529303412
